marca,modelo,año,precio,transmision,rendimiento,combustible,litros,motor,tipo_vehiculo,pasajeros,gerente_id,colores,caracteristicas,extras,enganche,plazos,fotos_3d,ficha_tecnica,entrega
Kia,Seltos,2020,442999.0,Automático,11.1,Gasolina,1.4,V6 Turbocharged,SUV,5,646e3b245ecacccc95b27c1e,"[{'nombre': 'Beige', 'valor_hexadecimal': '#F5F5DC', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_479318-MLM58600723147_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_282112-MLM64351070180_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_645042-MLM92786170553_022023-O.jpg']}, {'nombre': 'Gris Azulado', 'valor_hexadecimal': '#708090', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_774131-MLM52819728348_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_631358-MLM37349018800_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_292103-MLM77102757975_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_749705-MLM41595902900_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_968934-MLM53264311926_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_966530-MLM60587953992_022023-O.jpg']}, {'nombre': 'Gris Azulado', 'valor_hexadecimal': '#708090', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_878130-MLM54507211975_022023-O.jpg']}]","['Volante multifuncional', 'Sistema de arranque remoto', 'Techo solar', 'Asistente de mantenimiento de carril']","[{'titulo': 'Volante Forrado en Cuero', 'precio': 3000.0, 'descripcion': 'Proporciona un agarre suave y cómodo durante la conducción'}, {'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Luces Delanteras LED', 'precio': 6000.0, 'descripcion': 'Ofrece una iluminación más brillante y nítida con menor consumo de energía'}, {'titulo': 'Sistema de Aviso de Cambio de Carril', 'precio': 6500.0, 'descripcion': 'Alerta al conductor cuando se produce un cambio de carril involuntario'}, {'titulo': 'Control de Velocidad de Crucero Adaptativo', 'precio': 8500.0, 'descripcion': 'Ajusta automáticamente la velocidad del vehículo según la distancia con el vehículo que lo precede'}]",[40],"{'12': 5.9, '24': 6.0, '36': 6.1000000000000005, '48': 6.300000000000001, '60': 6.5}",['https://http2.mlstatic.com/D_NQ_NP_587958-MLM31441103631_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 4363, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Toyota,Prius,2019,365999.0,Automático,31.3,Híbrido,1.5,Hybrid,Deportivo,3,646e3b245ecacccc95b27c1e,"[{'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_999131-MLM19651772728_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_312946-MLM13238544313_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_373199-MLM41849896225_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_331542-MLM29167047896_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_126656-MLM24155078480_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_486138-MLM45411267939_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_884666-MLM31293715295_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_634538-MLM26795242174_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_902118-MLM55333952851_022023-O.jpg']}]","['Control de estabilidad', 'Volante multifuncional', 'Luces automáticas']","[{'titulo': 'Control de Velocidad de Crucero Adaptativo', 'precio': 8500.0, 'descripcion': 'Ajusta automáticamente la velocidad del vehículo según la distancia con el vehículo que lo precede'}, {'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Sistema de Asistencia de Mantenimiento de Carril', 'precio': 7500.0, 'descripcion': 'Ayuda a mantener el vehículo en el centro del carril de manera automática'}]","[15, 25, 35, 40]","{'12': 4.3, '24': 4.3999999999999995, '36': 4.5, '48': 4.7, '60': 4.8999999999999995}","['https://http2.mlstatic.com/D_NQ_NP_681605-MLM23014113224_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_191624-MLM61948343133_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_713561-MLM21747026399_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_859697-MLM80046582223_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_463831-MLM19823772888_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 9219, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Chevrolet,Trax,2020,393999.0,Automático,15.2,Gasolina,1.8,Boxer-4,Coupé,3,646e3b245ecacccc95b27c1e,"[{'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_940682-MLM64883650031_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_121252-MLM43927831735_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_897941-MLM50260324935_022023-O.jpg']}]",['Control de tracción'],"[{'titulo': 'Control de Velocidad de Crucero Adaptativo', 'precio': 8500.0, 'descripcion': 'Ajusta automáticamente la velocidad del vehículo según la distancia con el vehículo que lo precede'}, {'titulo': 'Sistema de Arranque por Botón', 'precio': 4000.0, 'descripcion': 'Permite encender el motor con solo presionar un botón'}]",[35],"{'12': 4.6, '24': 4.699999999999999, '36': 4.8, '48': 5.0, '60': 5.199999999999999}","['https://http2.mlstatic.com/D_NQ_NP_560493-MLM26411544003_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_852474-MLM44947419414_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_532900-MLM15330633119_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_930897-MLM14837090177_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 12261, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,March,2018,213999.0,Automático,15.2,Gasolina,1.6,Inline-6,Familiar,7,646e3b245ecacccc95b27c1e,"[{'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_680480-MLM93213283439_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_763376-MLM20811846666_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_687150-MLM66603632542_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_683442-MLM67076304031_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_761767-MLM26711578620_022023-O.jpg']}]","['Luces automáticas', 'Frenos ABS', 'Control de estabilidad']","[{'titulo': 'Sistema de Frenos de Disco', 'precio': 5000.0, 'descripcion': 'Proporciona un frenado más eficiente y seguro'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Sistema de Sonido Surround', 'precio': 6000.0, 'descripcion': 'Brinda una experiencia de audio envolvente en todo el vehículo'}]",[20],"{'12': 5.5, '24': 5.6, '36': 5.7, '48': 5.9, '60': 6.1}","['https://http2.mlstatic.com/D_NQ_NP_258321-MLM14518598030_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_885329-MLM91246102220_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 12383, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Bmw,Serie 4,2019,608999.0,Automático,12.8,Gasolina,2,V6,Sedán,5,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_617366-MLM30501974432_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_760963-MLM42514358828_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_790040-MLM26360579387_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_162046-MLM25618591901_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_549448-MLM55382150677_022023-O.jpg']}, {'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_973724-MLM82979984039_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_472643-MLM59871516799_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_329889-MLM93889215137_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_593720-MLM57445878390_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_705791-MLM41756569838_022023-O.jpg']}, {'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_774639-MLM91041242185_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_900906-MLM49957735125_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_646779-MLM32322629338_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_636348-MLM17071003415_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_251983-MLM65550536230_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_685971-MLM63731501837_022023-O.jpg']}]","['Asientos con masaje', 'Encendido sin llave']","[{'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Sistema de Frenado de Emergencia', 'precio': 7500.0, 'descripcion': 'Aplica frenos de forma automática para evitar colisiones o reducir su impacto'}, {'titulo': 'Asientos Calefaccionados', 'precio': 5000.0, 'descripcion': 'Proporciona calor en los asientos para mayor confort en climas fríos'}, {'titulo': 'Asientos con Memoria', 'precio': 5500.0, 'descripcion': 'Permite guardar y recuperar configuraciones personalizadas de asientos'}, {'titulo': 'Techo Solar Panorámico', 'precio': 8000.0, 'descripcion': 'Amplia apertura de techo para disfrutar de la vista y la luz natural'}]","[10, 15, 20, 25, 30]","{'12': 5.6, '24': 5.699999999999999, '36': 5.8, '48': 6.0, '60': 6.199999999999999}","['https://http2.mlstatic.com/D_NQ_NP_425957-MLM32764916326_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_148307-MLM92486245131_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 12280, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mercedes Benz,Clase Gla,2020,620999.0,Automático,13.5,Gasolina,1.6,V6 Turbocharged,Deportivo,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_143004-MLM84764631483_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_950499-MLM65732862485_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_597624-MLM97385533258_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_816577-MLM29698333216_022023-O.jpg']}]","['Conectividad USB', 'Sistema de sonido premium']","[{'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Control de Estabilidad Electrónico', 'precio': 5500.0, 'descripcion': 'Mejora la estabilidad y el control del vehículo en situaciones de emergencia'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}]","[10, 15, 30, 40]","{'12': 5.7, '24': 5.8, '36': 5.9, '48': 6.1000000000000005, '60': 6.3}","['https://http2.mlstatic.com/D_NQ_NP_881380-MLM66071490076_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_497033-MLM30006827544_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_621067-MLM21132487208_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_523625-MLM32787625549_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 7776, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,Note,2019,213999.0,Manual,15.4,Gasolina,1.6,Inline-6,Camioneta,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_621980-MLM55233091993_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_770712-MLM68627660907_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_805805-MLM86104212242_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_103307-MLM90350831471_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_141793-MLM83249497562_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_992923-MLM60817212142_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_524274-MLM41320405371_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_289849-MLM93525491293_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_773726-MLM49624685139_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_938013-MLM28169173985_022023-O.jpg']}]","['Asientos con calefacción', 'Sistema de frenado de emergencia', 'Faros LED']","[{'titulo': 'Sistema de Asistencia de Aparcamiento', 'precio': 7000.0, 'descripcion': 'Facilita el estacionamiento mediante sensores y guías visuales'}, {'titulo': 'Asientos con Memoria', 'precio': 5500.0, 'descripcion': 'Permite guardar y recuperar configuraciones personalizadas de asientos'}]","[20, 25, 30, 40]","{'12': 4.1, '24': 4.199999999999999, '36': 4.3, '48': 4.5, '60': 4.699999999999999}","['https://http2.mlstatic.com/D_NQ_NP_419141-MLM65536016979_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_954380-MLM56447224522_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 3783, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,Versa,2018,224999.0,Manual,16.4,Gasolina,1.6,V8,Camioneta,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_771722-MLM32020847247_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_167934-MLM86097172140_022023-O.jpg']}, {'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_669858-MLM14016057907_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_832086-MLM18737932483_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_973423-MLM87772485462_022023-O.jpg']}, {'nombre': 'Beige', 'valor_hexadecimal': '#F5F5DC', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_532636-MLM60339915593_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_480803-MLM23605244337_022023-O.jpg']}]","['Pantalla táctil', 'Asientos con masaje']","[{'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}, {'titulo': 'Sistema de Asistencia al Estacionamiento en Paralelo', 'precio': 8000.0, 'descripcion': 'Ayuda al conductor a estacionar el vehículo de manera precisa en espacios paralelos'}, {'titulo': 'Control de Crucero Inteligente', 'precio': 8500.0, 'descripcion': 'Mantiene una velocidad constante y segura adaptándose al tráfico'}, {'titulo': 'Sistema de Sonido Premium', 'precio': 7000.0, 'descripcion': 'Ofrece una experiencia de audio envolvente de alta fidelidad'}]","[10, 15, 20, 25]","{'12': 5.3, '24': 5.3999999999999995, '36': 5.5, '48': 5.7, '60': 5.8999999999999995}","['https://http2.mlstatic.com/D_NQ_NP_173733-MLM24104361899_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_322697-MLM40568782803_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_965714-MLM42731974441_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_978914-MLM87697237101_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_914891-MLM33563013536_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 11140, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Volkswagen,Virtus,2020,311999.0,Manual,15.4,Gasolina,1.6,Inline-5,Hatchback,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_753902-MLM81727914216_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_887498-MLM15187573892_022023-O.jpg']}]",['Sistema de reconocimiento de voz'],"[{'titulo': 'Asientos Calefaccionados', 'precio': 5000.0, 'descripcion': 'Proporciona calor en los asientos para mayor confort en climas fríos'}, {'titulo': 'Control de Velocidad de Crucero Adaptativo', 'precio': 8500.0, 'descripcion': 'Ajusta automáticamente la velocidad del vehículo según la distancia con el vehículo que lo precede'}, {'titulo': 'Encendido Automático de Luces', 'precio': 3500.0, 'descripcion': 'Activa y desactiva las luces del vehículo automáticamente según las condiciones de luz'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Sistema de Arranque por Botón', 'precio': 4000.0, 'descripcion': 'Permite encender el motor con solo presionar un botón'}]","[10, 20, 30, 35, 40]","{'12': 5.2, '24': 5.3, '36': 5.4, '48': 5.6000000000000005, '60': 5.8}","['https://http2.mlstatic.com/D_NQ_NP_171930-MLM17053776557_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_575316-MLM74642784301_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_505798-MLM81842108328_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_462475-MLM57746694998_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_160826-MLM76599594410_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 10443, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Chevrolet,Trax,2018,339999.0,Automático,15.2,Gasolina,1.8,Inline-4,Coupé,2,646e3b245ecacccc95b27c1e,"[{'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_828829-MLM56111049492_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_973950-MLM16917582952_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_739060-MLM33101469011_022023-O.jpg']}, {'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_397777-MLM60111720800_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_546970-MLM36186535518_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_612288-MLM68813931893_022023-O.jpg']}]","['Frenos ABS', 'Control de tracción', 'Aire acondicionado', 'Tecnología Bluetooth']","[{'titulo': 'Asientos Calefaccionados', 'precio': 5000.0, 'descripcion': 'Proporciona calor en los asientos para mayor confort en climas fríos'}]","[10, 30, 40]","{'12': 5.2, '24': 5.3, '36': 5.4, '48': 5.6000000000000005, '60': 5.8}",['https://http2.mlstatic.com/D_NQ_NP_431783-MLM69293142489_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 6727, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mazda,Mazda 6,2019,397999.0,Automático,14.1,Gasolina,2.5,V6 Turbocharged,Sedán,5,646e3b245ecacccc95b27c1e,"[{'nombre': 'Plata', 'valor_hexadecimal': '#C0C0C0', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_185924-MLM69447702939_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_336358-MLM42186870636_022023-O.jpg']}, {'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_478843-MLM49581014866_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_810192-MLM29777184782_022023-O.jpg']}]","['Espejos eléctricos', 'Aire acondicionado', 'Control de estabilidad', 'Sistema de asistencia de estacionamiento', 'Sistema de navegación']","[{'titulo': 'Sistema de Aviso de Cambio de Carril', 'precio': 6500.0, 'descripcion': 'Alerta al conductor cuando se produce un cambio de carril involuntario'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}]","[10, 15, 20, 25, 40]","{'12': 6.0, '24': 6.1, '36': 6.2, '48': 6.4, '60': 6.6}","['https://http2.mlstatic.com/D_NQ_NP_852977-MLM63944727025_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_323986-MLM71384012704_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_652840-MLM45974298606_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_391378-MLM89601796049_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 8097, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,March,2016,163999.0,Manual,16.1,Gasolina,1.6,Inline-5,Familiar,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_762402-MLM79637433302_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_911772-MLM36780957334_022023-O.jpg']}]","['Asistente de mantenimiento de carril', 'Encendido sin llave']","[{'titulo': 'Sistema de Detección de Punto Ciego', 'precio': 7000.0, 'descripcion': 'Advierte al conductor sobre vehículos en el punto ciego'}, {'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Sensores de Estacionamiento Delanteros y Traseros', 'precio': 5500.0, 'descripcion': 'Proporciona advertencias audibles y visuales para facilitar el estacionamiento'}]","[15, 20, 25, 30, 40]","{'12': 5.9, '24': 6.0, '36': 6.1000000000000005, '48': 6.300000000000001, '60': 6.5}","['https://http2.mlstatic.com/D_NQ_NP_202765-MLM10741696622_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_108656-MLM37213557690_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_122244-MLM96906400908_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_628562-MLM57890091576_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_655425-MLM53441353085_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 12087, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
